lr-SGD/pg1,lr-SGD/pg2,step,val_loss,val_acc,epoch,scale0,scale1,scale2,scale3,l1_reg,scale_reg,loss,train_acc
,,887,0.10675077140331268,0.8456375598907471,11,,,,,,,,
,,887,,,11,2.2770471572875977,0.5323063135147095,1.4526419639587402,0.9084640741348267,0.0,1.5089889764785767,0.07147679477930069,0.9020270109176636
0.0001,0.001,888,,,,,,,,,,,
,,961,0.10290554910898209,0.8590604066848755,12,,,,,,,,
,,961,,,12,2.259106159210205,0.5394002795219421,1.4482738971710205,0.9219053983688354,0.0,1.5030314922332764,0.054435838013887405,0.9222972989082336
0.0001,0.001,962,,,,,,,,,,,
,,1035,0.10738945007324219,0.8120805621147156,13,,,,,,,,
,,1035,,,13,2.2597732543945312,0.540113091468811,1.4524153470993042,0.9253889322280884,0.0,1.5032542943954468,0.049827273935079575,0.9256756901741028
0.0001,0.001,1036,,,,,,,,,,,
,,1109,0.1050645262002945,0.8322147727012634,14,,,,,,,,
,,1109,,,14,2.2642037868499756,0.537243664264679,1.437079668045044,0.9068052768707275,0.0,1.5047266483306885,0.04532507807016373,0.9256756901741028
0.0001,0.001,1110,,,,,,,,,,,
,,1183,0.10274104028940201,0.8322147727012634,15,,,,,,,,
,,1183,,,15,2.266263723373413,0.536896288394928,1.430816650390625,0.9018234014511108,0.0,1.5054107904434204,0.05194281041622162,0.9155405163764954
0.0001,0.001,1184,,,,,,,,,,,
,,1257,0.1036854088306427,0.8657718300819397,16,,,,,,,,
,,1257,,,16,2.2513339519500732,0.5439451336860657,1.4501280784606934,0.9328617453575134,0.0,1.500443935394287,0.050119318068027496,0.9256756901741028
0.0001,0.001,1258,,,,,,,,,,,
,,1331,0.11311955004930496,0.8389261960983276,17,,,,,,,,
,,1331,,,17,2.262458086013794,0.538210391998291,1.4436702728271484,0.9147420525550842,0.0,1.5041435956954956,0.07340461015701294,0.8547297120094299
0.0001,0.001,1332,,,,,,,,,,,
,,1405,0.10577871650457382,0.8255033493041992,18,,,,,,,,
,,1405,,,18,2.2721590995788574,0.5352205634117126,1.443099021911621,0.9091936945915222,0.0,1.5073684453964233,0.05398516356945038,0.9087837934494019
0.0001,0.001,1406,,,,,,,,,,,
,,1479,0.0947813019156456,0.8590604066848755,19,,,,,,,,
,,1479,,,19,2.2792530059814453,0.534923255443573,1.4221808910369873,0.8880557417869568,0.0,1.5097190141677856,0.05674242228269577,0.912162184715271
0.0001,0.001,1480,,,,,,,,,,,
,,1553,0.10177811980247498,0.8523489832878113,20,,,,,,,,
,,1553,,,20,2.279101610183716,0.5367597341537476,1.4161326885223389,0.886713981628418,0.0,1.5096685886383057,0.053175315260887146,0.8986486196517944
0.0001,0.001,1554,,,,,,,,,,,
,,1627,0.10341746360063553,0.8523489832878113,21,,,,,,,,
,,1627,,,21,2.286327838897705,0.5301104784011841,1.3976526260375977,0.8607149124145508,0.0,1.5120600461959839,0.07310157269239426,0.8851351141929626
0.0001,0.001,1628,,,,,,,,,,,
,,1701,0.10365081578493118,0.8590604066848755,22,,,,,,,,
,,1701,,,22,2.280259370803833,0.532453179359436,1.393206000328064,0.8626230359077454,0.0,1.5100524425506592,0.03797902539372444,0.9527027010917664
0.0001,0.001,1702,,,,,,,,,,,
,,1775,0.10855838656425476,0.8389261960983276,23,,,,,,,,
,,1775,,,23,2.2719805240631104,0.5348823070526123,1.3962793350219727,0.8708981871604919,0.0,1.5073087215423584,0.029898542910814285,0.9594594836235046
0.0001,0.001,1776,,,,,,,,,,,
,,1849,0.11297609657049179,0.8255033493041992,24,,,,,,,,
,,1849,,,24,2.2733819484710693,0.5378527641296387,1.3863699436187744,0.8679453134536743,0.0,1.5077738761901855,0.03780446574091911,0.9425675868988037
0.0001,0.001,1850,,,,,,,,,,,
,,1923,0.10344875603914261,0.8523489832878113,25,,,,,,,,
,,1923,,,25,2.270794630050659,0.5376207828521729,1.4012409448623657,0.8785246014595032,0.0,1.5069156885147095,0.03720816224813461,0.9459459185600281
0.0001,0.001,1924,,,,,,,,,,,
,,1997,0.115999236702919,0.8322147727012634,26,,,,,,,,
,,1997,,,26,2.2638533115386963,0.536838948726654,1.4126449823379517,0.8881353139877319,0.0,1.504610300064087,0.034442126750946045,0.9527027010917664
0.0001,0.001,1998,,,,,,,,,,,
,,2071,0.1160438060760498,0.8590604066848755,27,,,,,,,,
,,2071,,,27,2.254854679107666,0.5396410226821899,1.4071978330612183,0.8917186856269836,0.0,1.5016170740127563,0.03202188014984131,0.9594594836235046
0.0001,0.001,2072,,,,,,,,,,,
,,2145,0.11380716413259506,0.8523489832878113,28,,,,,,,,
,,2145,,,28,2.2424020767211914,0.5435585975646973,1.4097709655761719,0.9033515453338623,0.0,1.4974647760391235,0.03315584361553192,0.9662162065505981
0.0001,0.001,2146,,,,,,,,,,,
,,2219,0.11023252457380295,0.8523489832878113,29,,,,,,,,
,,2219,,,29,2.2379374504089355,0.5445586442947388,1.4010589122772217,0.8989877700805664,0.0,1.495972990989685,0.041614655405282974,0.9527027010917664
0.0001,0.001,2220,,,,,,,,,,,
,,2293,0.10883723944425583,0.8523489832878113,30,,,,,,,,
,,2293,,,30,2.2239699363708496,0.5532819628715515,1.4095333814620972,0.9225367903709412,0.0,1.491297721862793,0.0438748262822628,0.9324324131011963
0.0001,0.001,2294,,,,,,,,,,,
,,2367,0.11382641643285751,0.8255033493041992,31,,,,,,,,
,,2367,,,31,2.235597610473633,0.5467680096626282,1.3909485340118408,0.8952588438987732,0.0,1.495191216468811,0.03777606412768364,0.9459459185600281
0.0001,0.001,2368,,,,,,,,,,,
,,2441,0.11025375127792358,0.8322147727012634,32,,,,,,,,
,,2441,,,32,2.2320451736450195,0.5472825765609741,1.3904953002929688,0.8970304727554321,0.0,1.4940025806427002,0.03450818359851837,0.9391891956329346
0.0001,0.001,2442,,,,,,,,,,,
,,2515,0.11229950189590454,0.8322147727012634,33,,,,,,,,
,,2515,,,33,2.233236789703369,0.5442884564399719,1.3893345594406128,0.8911288380622864,0.0,1.4944015741348267,0.0590190514922142,0.9155405163764954
0.0001,0.001,2516,,,,,,,,,,,
,,2589,0.1105978935956955,0.8456375598907471,34,,,,,,,,
,,2589,,,34,2.2392988204956055,0.5376353859901428,1.387325644493103,0.8793665170669556,0.0,1.4964284896850586,0.04715465009212494,0.9256756901741028
0.0001,0.001,2590,,,,,,,,,,,
,,2663,0.10638271272182465,0.8120805621147156,35,,,,,,,,
,,2663,,,35,2.2386865615844727,0.5389041900634766,1.3910951614379883,0.8853314518928528,0.0,1.4962239265441895,0.04231078550219536,0.9391891956329346
0.0001,0.001,2664,,,,,,,,,,,
,,2737,0.11069096624851227,0.8456375598907471,36,,,,,,,,
,,2737,,,36,2.231235980987549,0.5429477095603943,1.3870700597763062,0.8911533951759338,0.0,1.4937314987182617,0.03211526200175285,0.9560810923576355
0.0001,0.001,2738,,,,,,,,,,,
,,2811,0.1063607856631279,0.8724831938743591,37,,,,,,,,
,,2811,,,37,2.2265350818634033,0.5432217121124268,1.3685131072998047,0.8776556253433228,0.0,1.4921576976776123,0.03555956482887268,0.9560810923576355
0.0001,0.001,2812,,,,,,,,,,,
,,2885,0.12380769103765488,0.8456375598907471,38,,,,,,,,
,,2885,,,38,2.2275969982147217,0.5394880175590515,1.3638349771499634,0.8678354620933533,0.0,1.4925132989883423,0.039643291383981705,0.9324324131011963
0.0001,0.001,2886,,,,,,,,,,,
,,2959,0.1130518913269043,0.8456375598907471,39,,,,,,,,
,,2959,,,39,2.2318429946899414,0.5358620882034302,1.3654065132141113,0.8625420331954956,0.0,1.4939355850219727,0.036033738404512405,0.9594594836235046
0.0001,0.001,2960,,,,,,,,,,,
,,3033,0.11564040929079056,0.8456375598907471,40,,,,,,,,
,,3033,,,40,2.2263290882110596,0.5367046594619751,1.3775476217269897,0.8735917806625366,0.0,1.4920867681503296,0.056508708745241165,0.9155405163764954
0.0001,0.001,3034,,,,,,,,,,,
,,3107,0.10806085169315338,0.8255033493041992,41,,,,,,,,
,,3107,,,41,2.2126753330230713,0.5433110594749451,1.3904691934585571,0.898413360118866,0.0,1.4875041246414185,0.04967864602804184,0.912162184715271
0.0001,0.001,3108,,,,,,,,,,,
,,3181,0.11258526146411896,0.8322147727012634,42,,,,,,,,
,,3181,,,42,2.194265127182007,0.552395761013031,1.3944149017333984,0.9206984043121338,0.0,1.4813052415847778,0.0393950380384922,0.9391891956329346
0.0001,0.001,3182,,,,,,,,,,,
,,3255,0.11640159785747528,0.8053691387176514,43,,,,,,,,
,,3255,,,43,2.1918373107910156,0.5522675514221191,1.37338125705719,0.9043415188789368,0.0,1.4804853200912476,0.041763316839933395,0.9391891956329346
0.0001,0.001,3256,,,,,,,,,,,
,,3329,0.11857227236032486,0.8523489832878113,44,,,,,,,,
,,3329,,,44,2.1927309036254883,0.5505253672599792,1.3613680601119995,0.8916977643966675,0.0,1.4807872772216797,0.035313550382852554,0.962837815284729
0.0001,0.001,3330,,,,,,,,,,,
,,3403,0.12439620494842529,0.8523489832878113,45,,,,,,,,
,,3403,,,45,2.196805238723755,0.5496736764907837,1.3522878885269165,0.8830081820487976,0.0,1.4821618795394897,0.03557171672582626,0.9493243098258972
0.0001,0.001,3404,,,,,,,,,,,
,,3477,0.111861951649189,0.8590604066848755,46,,,,,,,,
,,3477,,,46,2.2065510749816895,0.5463169813156128,1.3434277772903442,0.8693402409553528,0.0,1.4854462146759033,0.0323200523853302,0.9391891956329346
0.0001,0.001,3478,,,,,,,,,,,
,,3551,0.11281232535839081,0.8590604066848755,47,,,,,,,,
,,3551,,,47,2.1994128227233887,0.5521679520606995,1.3394465446472168,0.8755220770835876,0.0,1.4830400943756104,0.047902967780828476,0.9256756901741028
0.0001,0.001,3552,,,,,,,,,,,
,,3625,0.11647862941026688,0.8590604066848755,48,,,,,,,,
,,3625,,,48,2.194615602493286,0.554060697555542,1.338621973991394,0.8800310492515564,0.0,1.4814231395721436,0.046576615422964096,0.9324324131011963
0.0001,0.001,3626,,,,,,,,,,,
,,3699,0.11554684489965439,0.8255033493041992,49,,,,,,,,
,,3699,,,49,2.180370330810547,0.559374988079071,1.325473427772522,0.8813973665237427,0.0,1.4766069650650024,0.025955865159630775,0.9662162065505981
0.0001,0.001,3700,,,,,,,,,,,
,,3773,0.10932369530200958,0.8389261960983276,50,,,,,,,,
,,3773,,,50,2.191093683242798,0.5534454584121704,1.3194400072097778,0.8681150078773499,0.0,1.4802336692810059,0.053444936871528625,0.9324324131011963
0.0001,0.001,3774,,,,,,,,,,,
,,3847,0.11100439727306366,0.8590604066848755,51,,,,,,,,
,,3847,,,51,2.1912941932678223,0.5510776042938232,1.3170928955078125,0.8654211163520813,0.0,1.480302095413208,0.035442665219306946,0.9425675868988037
0.0001,0.001,3848,,,,,,,,,,,
,,3921,0.1086566299200058,0.8389261960983276,52,,,,,,,,
,,3921,,,52,2.1939303874969482,0.5485042929649353,1.3075124025344849,0.8546992540359497,0.0,1.481191635131836,0.036120228469371796,0.9594594836235046
0.0001,0.001,3922,,,,,,,,,,,
,,3995,0.10397816449403763,0.8456375598907471,53,,,,,,,,
,,3995,,,53,2.200670003890991,0.5434527397155762,1.2949562072753906,0.8380334973335266,0.0,1.4834656715393066,0.059077076613903046,0.9087837934494019
0.0001,0.001,3996,,,,,,,,,,,
,,4069,0.11561169475317001,0.8657718300819397,54,,,,,,,,
,,4069,,,54,2.1889617443084717,0.5463569760322571,1.3068021535873413,0.8516176342964172,0.0,1.47951078414917,0.04962810128927231,0.9391891956329346
0.0001,0.001,4070,,,,,,,,,,,
,,4143,0.1108657494187355,0.8389261960983276,55,,,,,,,,
,,4143,,,55,2.172553777694702,0.5492175817489624,1.330118179321289,0.8742821216583252,0.0,1.4739567041397095,0.029634101316332817,0.9560810923576355
0.0001,0.001,4144,,,,,,,,,,,
,,4217,0.10136789828538895,0.8791946172714233,56,,,,,,,,
,,4217,,,56,2.1737263202667236,0.5476148128509521,1.336499571800232,0.8764323592185974,0.0,1.4743549823760986,0.04632393270730972,0.9391891956329346
0.0001,0.001,4218,,,,,,,,,,,
,,4291,0.11284781992435455,0.8590604066848755,57,,,,,,,,
,,4291,,,57,2.1810076236724854,0.543476939201355,1.3389899730682373,0.8712747693061829,0.0,1.4768234491348267,0.04005242511630058,0.9425675868988037
0.0001,0.001,4292,,,,,,,,,,,
,,4365,0.10521651059389114,0.8724831938743591,58,,,,,,,,
,,4365,,,58,2.1796157360076904,0.5441693067550659,1.339125633239746,0.8721261024475098,0.0,1.476352334022522,0.024267058819532394,0.9729729890823364
0.0001,0.001,4366,,,,,,,,,,,
,,4439,0.11206915229558945,0.8657718300819397,59,,,,,,,,
,,4439,,,59,2.17466139793396,0.5439619421958923,1.3448280096054077,0.8773441910743713,0.0,1.474672794342041,0.03917616605758667,0.9459459185600281
0.0001,0.001,4440,,,,,,,,,,,
,,4513,0.1049722284078598,0.8523489832878113,60,,,,,,,,
,,4513,,,60,2.1772115230560303,0.5422776937484741,1.3435399532318115,0.8746882081031799,0.0,1.4755350351333618,0.02957303449511528,0.9729729890823364
0.0001,0.001,4514,,,,,,,,,,,
,,4587,0.12235062569379807,0.8389261960983276,61,,,,,,,,
,,4587,,,61,2.185626268386841,0.5371099710464478,1.3335622549057007,0.8575180172920227,0.0,1.4783860445022583,0.05074414238333702,0.9290540814399719
0.0001,0.001,4588,,,,,,,,,,,
,,4661,0.11131928116083145,0.8724831938743591,62,,,,,,,,
,,4661,,,62,2.1773505210876465,0.5375638008117676,1.3262778520584106,0.8537994623184204,0.0,1.4755842685699463,0.03620339557528496,0.9493243098258972
0.0001,0.001,4662,,,,,,,,,,,
,,4735,0.11662492156028748,0.8523489832878113,63,,,,,,,,
,,4735,,,63,2.167623281478882,0.5377943515777588,1.3295413255691528,0.8568156957626343,0.0,1.4722850322723389,0.03881065919995308,0.9527027010917664
0.0001,0.001,4736,,,,,,,,,,,
,,4809,0.13104651868343353,0.8389261960983276,64,,,,,,,,
,,4809,,,64,2.178417682647705,0.5332902073860168,1.3274669647216797,0.8467156291007996,0.0,1.4759461879730225,0.05482865497469902,0.9189189076423645
0.0001,0.001,4810,,,,,,,,,,,
,,4883,0.11989697068929672,0.8523489832878113,65,,,,,,,,
,,4883,,,65,2.1805901527404785,0.5326123833656311,1.3285281658172607,0.8471814393997192,0.0,1.4766820669174194,0.049035441130399704,0.9391891956329346
0.0001,0.001,4884,,,,,,,,,,,
,,4957,0.11825010925531387,0.8456375598907471,66,,,,,,,,
,,4957,,,66,2.18859601020813,0.5266590714454651,1.3290318250656128,0.837394654750824,0.0,1.479390263557434,0.02701188065111637,0.9594594836235046
0.0001,0.001,4958,,,,,,,,,,,
,,5031,0.12154379487037659,0.8590604066848755,67,,,,,,,,
,,5031,,,67,2.1860415935516357,0.5270287990570068,1.3271610736846924,0.8380504250526428,0.0,1.4785261154174805,0.03609796240925789,0.9391891956329346
0.0001,0.001,5032,,,,,,,,,,,
,,5105,0.12477397173643112,0.8590604066848755,68,,,,,,,,
,,5105,,,68,2.1919939517974854,0.5234536528587341,1.3261477947235107,0.8323968052864075,0.0,1.4805381298065186,0.03190895542502403,0.9594594836235046
0.0001,0.001,5106,,,,,,,,,,,
,,5179,0.1244116947054863,0.8657718300819397,69,,,,,,,,
,,5179,,,69,2.177013874053955,0.5276320576667786,1.3366605043411255,0.8486823439598083,0.0,1.4754682779312134,0.07181239128112793,0.8885135054588318
0.0001,0.001,5180,,,,,,,,,,,
,,5253,0.1260049045085907,0.8322147727012634,70,,,,,,,,
,,5253,,,70,2.165926933288574,0.5311962962150574,1.3349976539611816,0.8534694314002991,0.0,1.4717086553573608,0.04146580398082733,0.9425675868988037
0.0001,0.001,5254,,,,,,,,,,,
,,5327,0.139346182346344,0.8322147727012634,71,,,,,,,,
,,5327,,,71,2.168626070022583,0.5285031795501709,1.3316081762313843,0.8452619910240173,0.0,1.472625494003296,0.045214854180812836,0.9425675868988037
0.0001,0.001,5328,,,,,,,,,,,
,,5401,0.11420481652021408,0.8389261960983276,72,,,,,,,,
,,5401,,,72,2.1579017639160156,0.530738890171051,1.3406288623809814,0.8577290177345276,0.0,1.4689794778823853,0.05915859714150429,0.912162184715271
0.0001,0.001,5402,,,,,,,,,,,
,,5475,0.12366045266389847,0.8456375598907471,73,,,,,,,,
,,5475,,,73,2.1602213382720947,0.5284404158592224,1.3443797826766968,0.8572223782539368,0.0,1.4697691202163696,0.03174866735935211,0.9527027010917664
0.0001,0.001,5476,,,,,,,,,,,
,,5549,0.11449316143989563,0.8456375598907471,74,,,,,,,,
,,5549,,,74,2.154409170150757,0.5292885303497314,1.3562194108963013,0.8693386912345886,0.0,1.4677904844284058,0.029494279995560646,0.962837815284729
0.0001,0.001,5550,,,,,,,,,,,
,,5623,0.11447535455226898,0.8523489832878113,75,,,,,,,,
,,5623,,,75,2.1527199745178223,0.5274811387062073,1.3497942686080933,0.8613271713256836,0.0,1.4672149419784546,0.038413599133491516,0.9527027010917664
0.0001,0.001,5624,,,,,,,,,,,
,,5697,0.12257353216409683,0.8590604066848755,76,,,,,,,,
,,5697,,,76,2.153834819793701,0.5246960520744324,1.3349084854125977,0.8449301719665527,0.0,1.4675949811935425,0.03143484517931938,0.9662162065505981
0.0001,0.001,5698,,,,,,,,,,,
,,5771,0.13181708753108978,0.8456375598907471,77,,,,,,,,
,,5771,,,77,2.155524730682373,0.5240095257759094,1.3286815881729126,0.8407383561134338,0.0,1.4681706428527832,0.04102597385644913,0.9527027010917664
0.0001,0.001,5772,,,,,,,,,,,
,,5845,0.13642971217632294,0.8456375598907471,78,,,,,,,,
,,5845,,,78,2.155911922454834,0.522889256477356,1.320508599281311,0.8335951566696167,0.0,1.4683024883270264,0.03935473412275314,0.9459459185600281
0.0001,0.001,5846,,,,,,,,,,,
,,5919,0.12121913582086563,0.8456375598907471,79,,,,,,,,
,,5919,,,79,2.152513265609741,0.5234041213989258,1.3145602941513062,0.8317528367042542,0.0,1.4671443700790405,0.03295546770095825,0.9493243098258972
0.0001,0.001,5920,,,,,,,,,,,
,,5993,0.11207778006792068,0.8590604066848755,80,,,,,,,,
,,5993,,,80,2.1480627059936523,0.5234823226928711,1.308028221130371,0.8277305364608765,0.0,1.4656270742416382,0.03341633081436157,0.9560810923576355
0.0001,0.001,5994,,,,,,,,,,,
,,6067,0.12453610450029373,0.8255033493041992,81,,,,,,,,
,,6067,,,81,2.138054847717285,0.5272751450538635,1.308305263519287,0.8367398977279663,0.0,1.4622082710266113,0.02779381349682808,0.9459459185600281
0.0001,0.001,6068,,,,,,,,,,,
,,6141,0.12207169830799103,0.8523489832878113,82,,,,,,,,
,,6141,,,82,2.142610549926758,0.5230203866958618,1.3000364303588867,0.824440598487854,0.0,1.4637655019760132,0.024137504398822784,0.9594594836235046
0.0001,0.001,6142,,,,,,,,,,,
,,6215,0.11640199273824692,0.8657718300819397,83,,,,,,,,
,,6215,,,83,2.147021532058716,0.5200910568237305,1.2893128395080566,0.8119112253189087,0.0,1.4652714729309082,0.03254086151719093,0.962837815284729
0.0001,0.001,6216,,,,,,,,,,,
,,6289,0.1155598908662796,0.8523489832878113,84,,,,,,,,
,,6289,,,84,2.1403353214263916,0.5235426425933838,1.2830665111541748,0.8146539330482483,0.0,1.462985873222351,0.036606110632419586,0.9459459185600281
0.0001,0.001,6290,,,,,,,,,,,
,,6363,0.11490236967802048,0.8724831938743591,85,,,,,,,,
,,6363,,,85,2.122227668762207,0.5279448628425598,1.2816802263259888,0.8229026794433594,0.0,1.4567863941192627,0.033155571669340134,0.9527027010917664
0.0001,0.001,6364,,,,,,,,,,,
,,6437,0.11995270848274231,0.8657718300819397,86,,,,,,,,
,,6437,,,86,2.1135737895965576,0.5289478898048401,1.2994006872177124,0.8372406363487244,0.0,1.4538134336471558,0.03992963582277298,0.9425675868988037
0.0001,0.001,6438,,,,,,,,,,,
,,6511,0.11927896738052368,0.8456375598907471,87,,,,,,,,
,,6511,,,87,2.111694097518921,0.5285341143608093,1.3092495203018188,0.8429819345474243,0.0,1.4531664848327637,0.037654295563697815,0.9459459185600281
0.0001,0.001,6512,,,,,,,,,,,
,,6585,0.13108007609844208,0.8523489832878113,88,,,,,,,,
,,6585,,,88,2.115934371948242,0.5264502167701721,1.3183842897415161,0.8446553945541382,0.0,1.454625129699707,0.04517858847975731,0.9391891956329346
0.0001,0.001,6586,,,,,,,,,,,
,,6659,0.11140896379947662,0.8724831938743591,89,,,,,,,,
,,6659,,,89,2.118952512741089,0.5261614322662354,1.317345380783081,0.8423910737037659,0.0,1.455662488937378,0.01728620007634163,0.9831081032752991
0.0001,0.001,6660,,,,,,,,,,,
,,6733,0.10828343033790588,0.8724831938743591,90,,,,,,,,
,,6733,,,90,2.118030071258545,0.5259762406349182,1.3184126615524292,0.8421076536178589,0.0,1.4553457498550415,0.03278909623622894,0.9560810923576355
0.0001,0.001,6734,,,,,,,,,,,
,,6807,0.15031194686889648,0.8389261960983276,91,,,,,,,,
,,6807,,,91,2.1086671352386475,0.5296396017074585,1.3222490549087524,0.8522819876670837,0.0,1.4521243572235107,0.029219932854175568,0.962837815284729
0.0001,0.001,6808,,,,,,,,,,,
,,6881,0.12113884836435318,0.8389261960983276,92,,,,,,,,
,,6881,,,92,2.102576494216919,0.5321947336196899,1.3323802947998047,0.8642616271972656,0.0,1.450026512145996,0.03144388645887375,0.9594594836235046
0.0001,0.001,6882,,,,,,,,,,,
,,6955,0.11713714152574539,0.8389261960983276,93,,,,,,,,
,,6955,,,93,2.1101386547088623,0.5293616056442261,1.3172030448913574,0.8470908403396606,0.0,1.4526314735412598,0.053498513996601105,0.9290540814399719
0.0001,0.001,6956,,,,,,,,,,,
,,7029,0.13061904907226562,0.8389261960983276,94,,,,,,,,
,,7029,,,94,2.108839511871338,0.5317883491516113,1.2986968755722046,0.8368481397628784,0.0,1.4521839618682861,0.030968626961112022,0.962837815284729
0.0001,0.001,7030,,,,,,,,,,,
,,7103,0.13238033652305603,0.8389261960983276,95,,,,,,,,
,,7103,,,95,2.106667995452881,0.5297224521636963,1.2948168516159058,0.8324196338653564,0.0,1.4514367580413818,0.03980175405740738,0.9560810923576355
0.0001,0.001,7104,,,,,,,,,,,
,,7177,0.11732097715139389,0.8590604066848755,96,,,,,,,,
,,7177,,,96,2.103935956954956,0.5288615822792053,1.2780829668045044,0.8196399807929993,0.0,1.4504950046539307,0.034591685980558395,0.9527027010917664
0.0001,0.001,7178,,,,,,,,,,,
,,7251,0.12757159769535065,0.8590604066848755,97,,,,,,,,
,,7251,,,97,2.1056554317474365,0.5257538557052612,1.2654987573623657,0.806505024433136,0.0,1.4510877132415771,0.038072746247053146,0.9594594836235046
0.0001,0.001,7252,,,,,,,,,,,
,,7325,0.1289387345314026,0.8389261960983276,98,,,,,,,,
,,7325,,,98,2.104541301727295,0.5264752507209778,1.255741000175476,0.8008528351783752,0.0,1.450703740119934,0.039544809609651566,0.9425675868988037
0.0001,0.001,7326,,,,,,,,,,,
,,7399,0.12156199663877487,0.8389261960983276,99,,,,,,,,
,,7399,,,99,2.1053740978240967,0.5249128937721252,1.2563296556472778,0.7987756729125977,0.0,1.4509903192520142,0.024438319727778435,0.9729729890823364
0.0001,0.001,7400,,,,,,,,,,,
,,7473,0.11489246040582657,0.8657718300819397,100,,,,,,,,
,,7473,,,100,2.0893685817718506,0.5251054763793945,1.2594611644744873,0.8030492067337036,0.0,1.4454635381698608,0.04307395592331886,0.9324324131011963
0.0001,0.001,7474,,,,,,,,,,,
,,7547,0.1096038818359375,0.8724831938743591,101,,,,,,,,
,,7547,,,101,2.0883190631866455,0.5227293968200684,1.2480199337005615,0.7924767136573792,0.0,1.4451014995574951,0.026512842625379562,0.9662162065505981
0.0001,0.001,7548,,,,,,,,,,,
,,7621,0.12388404458761215,0.8322147727012634,102,,,,,,,,
,,7621,,,102,2.0922980308532715,0.5167859792709351,1.244270920753479,0.7807430624961853,0.0,1.4464774131774902,0.025453554466366768,0.9662162065505981
0.0001,0.001,7622,,,,,,,,,,,
,,7695,0.11520750820636749,0.8456375598907471,103,,,,,,,,
,,7695,,,103,2.0962493419647217,0.513782262802124,1.2326853275299072,0.7683973908424377,0.0,1.4478427171707153,0.04981963708996773,0.9256756901741028
0.0001,0.001,7696,,,,,,,,,,,
,,7769,0.11466735601425171,0.8657718300819397,104,,,,,,,,
,,7769,,,104,2.084545373916626,0.52094966173172,1.2285168170928955,0.778664767742157,0.0,1.4437952041625977,0.029367521405220032,0.9662162065505981
0.0001,0.001,7770,,,,,,,,,,,
,,7843,0.13511322438716888,0.8523489832878113,105,,,,,,,,
,,7843,,,105,2.0757250785827637,0.5245996713638306,1.239816665649414,0.7921329736709595,0.0,1.4407374858856201,0.03836604207754135,0.9425675868988037
0.0001,0.001,7844,,,,,,,,,,,
,,7917,0.11412132531404495,0.8724831938743591,106,,,,,,,,
,,7917,,,106,2.070683479309082,0.5270975828170776,1.2517586946487427,0.8039270043373108,0.0,1.4389865398406982,0.04112860560417175,0.9391891956329346
0.0001,0.001,7918,,,,,,,,,,,
,,7991,0.10841959714889526,0.8791946172714233,107,,,,,,,,
,,7991,,,107,2.0704777240753174,0.5238552689552307,1.2551002502441406,0.8008816838264465,0.0,1.4389152526855469,0.028845030814409256,0.962837815284729
0.0001,0.001,7992,,,,,,,,,,,
,,8065,0.12795452773571014,0.8389261960983276,108,,,,,,,,
,,8065,,,108,2.063202142715454,0.5233837366104126,1.258819818496704,0.8026845455169678,0.0,1.436384916305542,0.043165113776922226,0.9459459185600281
0.0001,0.001,8066,,,,,,,,,,,
,,8139,0.11116507649421692,0.8657718300819397,109,,,,,,,,
,,8139,,,109,2.042614698410034,0.5280122756958008,1.2648067474365234,0.8149691820144653,0.0,1.4292004108428955,0.03988619148731232,0.9425675868988037
0.0001,0.001,8140,,,,,,,,,,,
,,8213,0.1117001473903656,0.8791946172714233,110,,,,,,,,
,,8213,,,110,2.0437440872192383,0.528054416179657,1.2567112445831299,0.8091157674789429,0.0,1.4295958280563354,0.027730265632271767,0.9662162065505981
0.0001,0.001,8214,,,,,,,,,,,
,,8287,0.12644441425800323,0.8590604066848755,111,,,,,,,,
,,8287,,,111,2.0400946140289307,0.5289976000785828,1.266073226928711,0.8170952200889587,0.0,1.4283183813095093,0.018932417035102844,0.9763513803482056
0.0001,0.001,8288,,,,,,,,,,,
,,8361,0.12546396255493164,0.8456375598907471,112,,,,,,,,
,,8361,,,112,2.040189266204834,0.5303270220756531,1.2634031772613525,0.8177770376205444,0.0,1.4283517599105835,0.04639757424592972,0.9189189076423645
0.0001,0.001,8362,,,,,,,,,,,
,,8435,0.1330479234457016,0.8389261960983276,113,,,,,,,,
,,8435,,,113,2.0322864055633545,0.5325943827629089,1.2583627700805664,0.8197324872016907,0.0,1.425581693649292,0.05926017463207245,0.9189189076423645
0.0001,0.001,8436,,,,,,,,,,,
,,8509,0.1138615608215332,0.8456375598907471,114,,,,,,,,
,,8509,,,114,2.0169150829315186,0.5399600863456726,1.2654553651809692,0.8369793891906738,0.0,1.4201810359954834,0.02106010541319847,0.9729729890823364
0.0001,0.001,8510,,,,,,,,,,,
,,8583,0.11901906877756119,0.8456375598907471,115,,,,,,,,
,,8583,,,115,2.010782480239868,0.5425490140914917,1.2683483362197876,0.843321681022644,0.0,1.4180209636688232,0.028317200019955635,0.962837815284729
0.0001,0.001,8584,,,,,,,,,,,
,,8657,0.14194199442863464,0.8322147727012634,116,,,,,,,,
,,8657,,,116,2.0057380199432373,0.5449880361557007,1.2681469917297363,0.8468190431594849,0.0,1.4162406921386719,0.021493367850780487,0.9797297120094299
0.0001,0.001,8658,,,,,,,,,,,
,,8731,0.11524184793233871,0.8523489832878113,117,,,,,,,,
